beer_name,overall_rating,translated_comment
Founders Frootwood,3.8,"dark pink color, delicate opalescence, very sparse foam. in the aroma a lot of barrel, there is oak, vanilla, a little too little cherry. the taste, on the other hand, surprises with a surprisingly successful combination of cherry with maple syrup and vanilla. the beer makes an impression of being full, sweet, the cherry in turn reveals itself mainly in the finish, leaving a long, slightly sour aftertaste, which wonderfully counteracts the sweetness coming from the barrel and maple syrup. intriguing beer, not over the top in any direction, very well balanced, incredibly drinkable, and you don't want to believe in those 8%."
Founders Frootwood,3.8,"pours a light ruby red with a small fizzy head. smells of candied cherries, with a very slight chemical whiff, plus notes of vanilla, caramel and a little bourbon. tastes foremost of candied cherries, with notes of caramel, bourbon, vanilla and just a hint of maple syrup. this is quite sweet, but it's not too bad and there's also a slight sourness to it to balance things out. still, definitely a dessert beer, but a nice one."
Founders Frootwood,3.8,mega tastes. sweet sour barrel maple syrup. likes such strange beers. full.
Founders Frootwood,3.8,"intense aroma, cherries, maple syrup, wood, vanilla, bourbon. copper color, opalescent. foam low, fine, quickly disappears, light lacing. taste sweet, medium fullness, cherries, cherry jam, wood, vanilla, maple syrup. low bitterness, low carbonation."
Founders Frootwood,3.8,first mouthful was a big slice of sweet cherry pie. behind the sticky sweetness is more sugary bourbon flavours from the oak barrels it aged in. hides the abv a little too well and it'll sneak up on you. this is definitely a beer to sit on after a good meal. they say you have a second stomach for desert. i have a second liver for this beer.
Founders Frootwood,3.8,"draft at churchkey in dc.

copper body with a quarter inch of sticky, off-white head. aromas of maple and bourbon. cherry pie with sweet maple, oak, bourbon. nice cherry tartness."
Founders Frootwood,3.8,"appearance- slightly cloudy ruby, a small beige bubbly head which doesn t hang around. aroma- oaky, woody notes, cherry, vanilla hints, cherry cake. taste- cherry sweetness dominates, fruitcake, marzipan, almond, vanilla, cherry bakewell, hints of syrupy sweetness, earthy wood, sweet cherry finish. tasty dessert beer."
Founders Frootwood,3.8,"orange brownish red beer with white nice frothy head on top which leaves some lacing. aroma has cherries, bourbon barrel, wooden notes, maple syrup sweetness as well. really complex brew. taste follows the same path, sweet maple syrup, a little sour cherries, huge bourbon barrel notes and caramel malts. full body and medium carbonation. maybe a bit too much bourbon for my taste but definitely exciting beer."
Founders Frootwood,3.8,"on bottle.
pours cloudy red, with nice top, which dissapears quickly. 
strong notes of cherries and bourbon. impressive combination. yet it s very sweet, and more a dessert beer.
the scent is dry and fruity with notes of honey."
Founders Frootwood,3.8,"bottle aroma-cherries, maple sirup appearance-dark amber, hazy, tan foam taste- medium sweetness, medium sourness, lightly bitter, palate-medium body, slick feel, average carbonation, long finish, overall-very good"
Founders Frootwood,3.8,"on tap at archive beer boutique during armekeggon 2017 on september 2017. this is a beer that i'd heard a bit about so i couldn't pass up on the opportunity to try it. good balance of oak and fruit with a woody aftertaste,"
Founders Frootwood,3.8,"red brown beer with good, but quickly vanishing head. aroma has sweet maple syrup, berries (cherry and strawberry), vanilla and oak barrels. taste has sweet berries, maple syrup, vanilla and coconut. oak barrels can be tasted too. no alcohol, though. low carbonation, sweet medium body. surprisingly good, far from a basic beer."
Founders Frootwood,3.8,"backlog. sample. cherry, vanilla, maple syrup, some citrus. medium sweet, light sour."
Founders Frootwood,3.8,"bottle. murky amber colour. small white head. well-lacing. aroma: oak barrel, vanilla, fruit, bourbon. medium body. fruity taste. tart. light cherry. a tiny sour touch. bourbon. big barrel vanilla ending. very good and special."
Founders Frootwood,3.8,"aroma: delicate sour cherries, vanilla, oak, sweetness. taste: very sweet, inspid, oak, tartness and alc. in aftertaste. too low carbonation imo."
Founders Frootwood,3.8,"loads of cherry, a bit of wood in aroma, less of it on the tongue. complex, very interesting beer."
Founders Frootwood,3.8,"draught @ mbcc '17 [ blue session ]. - mikkeller beer copenhagen celebration 2017,  ksnehallen, halmtorvet 11, 1700 k benhavn v, danmark.

 [ as founders frootwood ].
clear medium orange amber colour with a small, fizzy, fair lacing, mostly diminishing, off-white head. aroma is moderate malty, pale malt, caramel, cherry, maple - maple syrup, light wood. flavor is moderate to heavy sweet, light acidic and light to moderate bitter with a long duration, cherry - maple, sweet malt, caramel, candy - vanilla, wood notes. body is medium, texture is oily, carbonation is soft. [20170512]

 6-3-8-3-15"
Founders Frootwood,3.8,"bottle, gift from helsinki. bb 19.12.2017. translucent orange-red with off-white head. lovely mild cherry aroma mixed with sweet maple syrup and woody sweet bourbon notes. at times the bourbon is most dominant of the mix. tastes fruity sweet, somewhat dry, but seems less ba-d as the aroma suggested. fermented redcurrant notes. somewhat sticky on the palate. light and soft, easy-drinking, the 8% is barely noticeable. i really like it."
Founders Frootwood,3.8,"zn w foundersowy team sweet. brown color, dark but rather clear. in aroma sweet, cherry, liqueur. you can feel slightly barrel tannins and vanilla from bourbon. in taste sweetness dominates. s sweet cherries in chocolate, sweet wine, wood, vanilla aftertaste. very complex beer, although a bit too sweet. lacks a punch of bitterness."
Founders Frootwood,3.8,"great bourbon barrel notes in nose with vanilla and coconut followed by cherries, maple syrup and candies. pours amber reddish with white head. taste is sweet with cherry jam, candies, vanilla, maple syrup and coconut. low bitter finish, soft to average carbo, medium body. overall it smells amazing, however taste could be more on the tart cherry side. still very good beer."
Founders Frootwood,3.8,"it smells like barrels and surprisingly strongly barli janowo: vanilla, pistachios, almonds, then also maple syrup and medium ripe cherries. the taste is surprisingly. there are also pistachios and vanilla, but fresh and medium ripe cherries dominate. very interesting and tasty"
Founders Frootwood,3.8,so freakishly weird brew. super barrely in the aroma. super sweet and cherry. freak - but cool.
Founders Frootwood,3.8,"(bottle)
aroma: cherries. maple syrup, vanilla, brown sugar.
appearance: reddish aber color, small dense head.
taste: very sweet, flavour of cherries, maple and vanilla, tart cherry finish.
palate: medium to full body, low carbonation,
overall: sweet maple-driven monster mixed with cherry jam ... it simply tastes like pancakes."
Founders Frootwood,3.8,bottle. creamy white good mostly lasting head. orange colour. moderate malty and hoppy aroma. some strange herbal cherry notes- moderate bitter unpleasent strange flavor. sweet and sour. unharmonic. average ugly finish. oily palate. idiotic brew.
Founders Frootwood,3.8,"in the aroma a lot of barrel, a little cherry, sweetness. in the taste the first is maple syrup. then strongly wine notes. cherry, vanilla, bourbon. cherry, wood, butterscotch. impressions really very similar to good, p sweet wine - but of course the work of yeast and a pinch of hops do their thing. and this crazy wood - next to butterscotch it is the main leitmotif of this beer."
Founders Frootwood,3.8,"firecracker beer, s cherries, there is maple syrup, there is barrel, in the form of wood and bourbon. very composed and extremely drinkable"
Founders Frootwood,3.8,"bakg rden b de & 230917. red -orange color with an off-white head. aroma is cherries, maple syrup. flavor is dry, oak, cherries, bourbon, maple syrup, wheat, cellar notes, wood, vanilla. very nice and easy drinkable beer."
Founders Frootwood,3.8,"rose, small head. vanilla, oak, bourbon, coconut, honey, sweet cherries, candies, coconut again. sweet, medium body, extremely drinkable."
Founders Frootwood,3.8,"beer the color of water with diluted cherry juice, with pale pink foam. in the aroma of cherries, fermented fruits, stone, wood, almonds, vanilla and coconut. bomb smell. after taking a sip you can feel a slightly sour cherry taste, then wonderful coconut and vanilla, wood, on the finish a clear, non-lingering bitterness. the beer has a smooth texture, a lot of body, medium carbonation. very clear influence of bourbon barrels. delicious."
Founders Frootwood,3.8,"bottle, pours clear orange with white head. aroma of cherries, wood, caramel and some marzipan bourbon notes. in taste high fruity sweetness with light sourness and very delicate bitterness in the finish. easy drinkable with medium body. a bit to watery considering the high abv but still a very interesting brew."
Founders Frootwood,3.8,"the beer has a copper color, is perfectly clear. the slightly abundant foam quickly disappears. 
the aroma is intense and stunningly complex. at first, the intense smell of sweet cherries, slightly sour, dominates, but sweet vanilla appears right behind them, and then notes of maple syrup, bourbon and wet wood. 
the beer is clearly sweet - at least initially. the cherries do not come to the fore here either, but the thick maple syrup quickly takes them in its arms. molasses, vanilla and slightly pitted tannins complete the day. the finish is slightly tart, with a bourbon aftertaste. each sip is a warming sweetness spreading down the throat."
Founders Frootwood,3.8,"mild, sweet cherry aroma. hazy light red colour, thin lacy head. massive sweet fruit flavour. reminds me a lot of fruit cake. very sticky , slightly sour finish too. very different, haven't tried a beer like it before and may never again!"
Founders Frootwood,3.8,"on tap at b de&. it's an unclear reddish orange colored beer with a minimal sized off-white head. woody, bourbon-ish aroma with berries, some dried fruits and a touch of forest. something reminiscent of licorice or anise too. smooth, sweet, lightly carbonated mouthfeel, with a sweet flavor. berries, wood and a generic fruityness. lasting finish. an unusual one indeed, but interesting and quite pleasant. 170923"
Founders Frootwood,3.8,"color: pale red, hazy.

foam: medium-abundant, fine-bubbled, to long-lasting.

smell: distinct aromas of bourbon, barrel, some wood, a lot of cherry aroma.

taste: distinct fullness, a lot of cherry notes in the liqueur, bourbon, barrel, distinct sweetness, slight sourness, bitterness towards medium.

carbonation: medium."
Founders Frootwood,3.8,"strange weird stuff. lots of fruits. also oak and vanilla. not easy to drink a lot of this. ok mellow carbonation level. a bit to sweet.
[on tap at plasterers arms in norwich, england]"
Founders Frootwood,3.8,tap at prefunk: great first beer to prepare for the journey concert! extremely well made fruit beer. taste is smooth cherry with a slight tart apple and woody finish. yum.
Founders Frootwood,3.8,bottle  pours bright red hue with a small soapy white head and decent lacing.   nose of vanilla berries. flavors follow suit with an awesome lingering vanilla finish.  very good stuff!
Founders Frootwood,3.8,"bottle from drankenspeciaalzaak jelle, leeuwarden. aroma is wood, sweetish cherries, maple syrup, bourbon, vanilla. flavour is sweet and syrupy with a little tartness. body is medium. quite sweet and syrupy for my taste, but the aroma is grand."
Founders Frootwood,3.8,"bottle from carry out clongriffen. pours clear red lemonade. aroma is cherry, whiskey, maple, wood,. flavour is a sweet cherry with vanilla sweet wood finish. quite unusual."
Founders Frootwood,3.8,"bottle. pours amber with a small off-white head that left soapy lacing. aroma of cherries, vanilla, bourbon, maple and oak. flavor was quite sweet with sweet cherries, bourbon, maple syrup, oak, vanilla and light caramel."
Founders Frootwood,3.8,"poured a cherry color with small off white head. aroma bourbon, sour cherries, prunes, some sweetness. flavor bourbon , vanilla, cherries. once it warmed a bit the maple syrup comes out"
Founders Frootwood,3.8,"bottle & fox & hounds, s nderborg. pours hazy berry red with airy light pinkish head. clear aroma of berries, malt and yeast, with touches of wood. sweetish flavour of malt, vanilla and yeast, with vinous notes of berries and touches of hops and barrel. dry and barrellike aftertaste with fruity hints. warming alcohol presence. complex, but somehow very well balanced and soothing. good stuff."
Founders Frootwood,3.8,"bottle. reddish amber color. aroma: maple syrup and bourbon, slightly sweet, light oxidation, jam from berries. taste sweetish, candied berries and jam, cherry, almonds, bourbon, plum jam. good."
Founders Frootwood,3.8,lots of bourbon on the nose with hints of fruit. colour medium amber and taste is wood and bourbon note with cheery discreetly present. palate short but not bad.
Founders Frootwood,3.8,"pours a murky rusty golden with short, creamy, off white head. sour notes with a defined wood quality on the nose. drinks smoothly and well-blended. full mouthfeel, almost thick. the sour fruit encounters the woodiness throughout. sweet vanilla oakiness is how the beer finishes."
Wolverine State Barista Coffee Lager,3.8,"backlog 12/9/2021: can from livonia liquor. pours a clear dark brown with a finger of beige head. chocolate and coffee aromas on the nose. palate is similar, nice balance between both with a mildly dry finish. enjoyable!"
Wolverine State Barista Coffee Lager,3.8,"sample at the brewpub. hazy brownish-amber color with a medium off-white head that diminishes steadily to an outer ring. small patches of lace. aroma of coffee, chocolate and hops. medium body with flavors of roast coffee, chocolate malt and mild earthy hops. the finish is roasty with a coffee aftertaste. above average overall."
Wolverine State Barista Coffee Lager,3.8,"bottle - pours dark brown - nose and taste of coffee, chocolate and pine - medium body"
Wolverine State Barista Coffee Lager,3.8,bottle. brown with small head. i'm not a coffee guy but this captures what i like about coffee -- the coffee bean flavor without the acidic nature. some roast and light cocoa. really good flavors. interesting brew.
Wolverine State Barista Coffee Lager,3.8,"no head and lacing. coffee aroma. thin brown appearance. smooth cold brew like taste with mild hop bitterness to finish.

---rated via beer buddy for iphone"
Wolverine State Barista Coffee Lager,3.8,"drank from a bottle. aroma is roast, chocolate, caramel, and coffee. flavor is sweet and bitter chocolate, caramel, coffee, and roast. has some carbonation and a medium body. good."
Wolverine State Barista Coffee Lager,3.8,"this is like a coffee. plus some beer. if this was a rap song it would be called  coffee, feat. beer. pours brown with good head. bitter finish. tap at savor."
Wolverine State Barista Coffee Lager,3.8,"bottle from merchants. aroma is coffee, more like fresh beans than brewed, some earthy bitterness, but very roasty. appearance is amber brown, light tan head. taste is coffee. taking a bite out of fresh coffee beans. light chocolate, light earthy bitterness, but just in your face coffee, excellent. mouthfeel is light to medium body, light carbonation, coffee bean aftertaste. overall, i like this a whole lot."
Wolverine State Barista Coffee Lager,3.8,"from notes. i had this one on draft at the brewery on march 18 after a hockey game. the pour is a nice darker brown color that has a thin light tan head that lingers a bit, offering a little lac3e. the aroma is pretty good. it does smell like coffee, as one could hope. there is a hint of chocolate in this one with a light bitterness from the roasted malts. the flavor is definitely heavy in the coffee. this one is just as advertised. there is a nice bitterness associated with the coffee, and the rest of the notes from the nose just fall by the way side here. it s very intensely coffee. the mouth feel is thin and light with a decent carbonation to help it out, but it is almost like a heavy cup of cold coffee. the aftertaste is all bitter roasted coffee with little else helping out. it s not terrible, but you have to really enjoy coffee for this one."
Wolverine State Barista Coffee Lager,3.8,"tap, wolverine tap room, ann arbor, mi. amber brown. sweet coffee aroma. sharp texture. coffee and maple syrup flavour. long espresso finish."
Wolverine State Barista Coffee Lager,3.8,"tap: ruddy, dark brown, almost black, thin khaki collar recedes to the very edges. smells & tastes just like cold pressed coffee. huge, roasted coffee bean aroma & flavor with undercurrents of dark malt sweetness, a hint of cocoa, roast, & some very mild caramel in the back-end. but mostly just coffee, all day & all night. a pretty nice balance of bitterness & sweetness, too, without leaning out of kilter at any time. maybe just a touch watery in the end, but still a nice beer."
Wolverine State Barista Coffee Lager,3.8,sampled at mbg fall beer fest. it pours a nice dark brown with a mocha colored head. a slightly odd coffee aroma. a solid coffee bitter flavor. very unique.
Wolverine State Barista Coffee Lager,3.8,must be filtered with coffee directly. lager is great along w flavor. light body but tasty. tap
Wolverine State Barista Coffee Lager,3.8,"on tap: the aroma consists of huge roasted coffee with a touch of chocolate. it s a dark orangish-brown with a small beige head. the flavor starts with a quick dose of chocolate. the finish has moderate-heavy roasted coffee and espresso. it s medium bodied with mild carbonation. overall, this is an excellent coffee beer."
Wolverine State Barista Coffee Lager,3.8,"had a glass on tap as part of the flight at the bar. wow, this has some epic coffee flavor for sure. if you re into that, this is really tasty."
Wolverine State Barista Coffee Lager,3.8,"on tap at the wolverine tasting room. poured a brown color with a small sized off white head. that s what i m talking about - the way a coffee beer should smell! coffee and roasty. tastes have coffee, not as strong as the aromas and earthy. but yes, the way i expect a coffee beer!"
Wolverine State Barista Coffee Lager,3.8,"sample draft at the brewery. pours brown with ruby highlights and a foamy head that lingers nicely. aroma is all coffee beans, very nice. taste is sweet, slightly nutty coffee with just a touch of bitterness. thin to medium body. delicious, i slammed the sample."
Wolverine State Barista Coffee Lager,3.8,"appreciable in that there is very little to fight the aroma and flavor of coffee.  indeed, it actually smells like straight black coffee.  very little viscosity.  easy drinking and yummy, especially for a coffee nut."
Tripel Karmeliet,4.4,"aroma: banana, pear, spice, some vanilla, some lemon zest
appearance: mildly hazy blonde color, four-finger large creamy white head.
taste: bready malt, banana, pear, spice, some vanilla, medium sweetness, medium bitterness
mouthfeel: medium-bodied, high carbonation, nice solid dryness
overall: rich fruitiness and spiciness characteristic of belgian yeast. dry and effervescent. best tripel."
Tripel Karmeliet,4.4,"bottle. deep golden. malty, bread, fruity, full flavor. taste is full, chewy, some booze, buttery mouthfeel. not bad."
Tripel Karmeliet,4.4,"you banana , vanilla and peach for me . smooth and dangerous at strength . lovely . creamy . moreish - again dangerously so."
Tripel Karmeliet,4.4,"aroma and taste of yeast, hay, grass, sweetness and maltiness. light bitterness that fills the upper part of the mouth for a decent while. good beer. follow me @ kung av  l @ facebook and instagram for more pictures and ratings."
Tripel Karmeliet,4.4,"A beer with a caramel and malt aroma, good body with an amber color and white foam. Pleasant flavor and enjoyable bitterness."
Tripel Karmeliet,4.4,"the beer had an amber colour with a small, white head. taste and aroma of malt, caramel, banana and mango."
Tripel Karmeliet,4.4,"excellent tripel, fruity right on the nose. excellent head, creamy and persistent. unexpectedly lively perlage. very fresh, it hides its 8.4 degrees very well. intense banana and cloves on the palate, full and fresh aftertaste, vaguely bitterish but balanced"
Tripel Karmeliet,4.4,"pours amber with a thin frothy white head. aroma of slightly lactic malt. taste has overripe fruit, slight stone fruit, ferrous, like a heavier hefe base. palate has some more fruit, banana, stone fruit, ferrous."
Tripel Karmeliet,4.4,"1.41 for 330 ml bottle from carrefour , mons (09/10/18) : pale yellow-straw colour , cloudy , strong beads & frothy head ... creamy malty aroma ... frothy mouthfeel , fruity flavours : peach/mango ... lingering creaminess ... stonkeringly cheap for such an excellent beer !"
Tripel Karmeliet,4.4,wonderful beer if you remember to turn the bottle a couple of times before pouring.
Tripel Karmeliet,4.4,"2 finger white head, golden body. nose: banana, cloves, yeast, white bread, honey and bubblegum.taste: yeast, banana, cloves, white bread, herb notes (coriander) , white pepper, bubblegum and honey. semi-long, semi-bitter ending."
Tripel Karmeliet,4.4,"specific grainy taste, light alcohol. very tasty round tripel, only it gets boring quickly."
Tripel Karmeliet,4.4,"golden pour, huge soft pillowy head. aroma of banana, spice, vanilla, honey and bubblegum. flavour adds soft citrus and is boozy and moreish."
Tripel Karmeliet,4.4,golden with big white head. high carbonation.fruity pear and lemon  aromas. taste is fruity . very nice tripel
Tripel Karmeliet,4.4,"cloudy golden, long white head; aroma of banana, vanilla, honey, sawdust, spices, notes of bubblegum, wheat on a nice malt base; flavors are the same as the aromas, but more prominent. boozy, robust body, bubbly co2. impressive growing subtle complexity."
Tripel Karmeliet,4.4,"fantastic Belgian wool, this wool is so good that you just want more.
this l can be enjoyed all round, can be a good supplement to red wine when you have a good b f."
Tripel Karmeliet,4.4,"clear liquid with abundant and light foam. nose cereals, bananas, caramel and slightly coriander. in the mouth, it is identical to the nose with a very marked Belgian yeast side at the end of the mouth while being too gassy, ​​correct!!"
Tripel Karmeliet,4.4,"light fresh wheat base, with many flavours besides - really yummy. the belgium's are so good at & imho can't be beaten with  this type of beer genre. if you're not drinking from a brewery glass then definitely from a wine glass and treat the drink as wine :-)"
Tripel Karmeliet,4.4,"dark gold in color with a long lasting, three-finger head. aroma is delightful belgium spice and banana. taste is also delightful belgium spice, banana and grains."
Tripel Karmeliet,4.4,"pleasant fruity aroma. straw color, clear, high foam. pleasant sweet taste, present notes of fruit, caramel, raisins, high carbonation, alcohol well hidden. very good beer."
Tripel Karmeliet,4.4,"how in the name of god have i not reviewed this beer? it's one of my all time favourites. mildly sweet hay malts, sweet mildly bubblegum notes, coriander, citrus with clean finish. if you see this beer buy two, and send one to me. we haven't seen this in ontario in 5 or 6 years."
Tripel Karmeliet,4.4,"aroma : lots of subtle aromas i.e. some caramel maltiness, hints of coriander, citrussy lemon, orange peel, vanilla, yeasty fustiness & burnt toast.  taste : medium bodied, lightly oily smooth texture. moderate bitter sweetness throughout. flavours as aroma, all subtle but makes it quite complex. becomes more yeasty and toasty as you get into it. very good! (on tap @brasserie de la gare, brussells)"
Tripel Karmeliet,4.4,"Extremely small-pored, medium-long foam head of a light orange cloudy triple. Fresh smell of yeast and fresh, light stone fruits and a light lemon note. Refreshing, strong first sip. Full-bodied, strong-spicy body with strong effervescence, notes of yeast, alcoholic yeast dough, light stone fruits, a pleasant and well-integrated bitterness and acidity and various aromas of herbs, perhaps even a little of thyme. Long, herbal-spicy, slightly bitter and sour, warm and creamy aftertaste. All-round convincing, very tasty triple that stands out with its herbal spiciness, the explosion of flavor in the body, the very well-integrated 8.4% alcohol, bitterness and acidity. Would gladly drink it again!"
Tripel Karmeliet,4.4,"aroma peach, citrus, raisins, spices. taste of citrus, peach, raisins and spices. high csrbonated, low biterness. very tasty."
Tripel Karmeliet,4.4,"by smell belgium, blond.
in appearance straw, opalescent, nice foam. a little o flew out when opening, gassing.
in taste typical belgium, spicy. perfectly hidden alcohol."
Tripel Karmeliet,4.4,"large sparse foam ver l tt hazy lemon yellow. smells light bread d, malt and a little banana. some fruitiness. genes st carbonated with flavors such as, malt, banana, bread d, licorice. SEK me. l tt beska"
Tripel Karmeliet,4.4,"golden orange licker flame gel d in color and t t h jt white foam. fantastic sour-s d t t mandarin peel fragrance, which is also reflected in the sour-s the very rich taste. the nuances are expanded by notes of green unripe wheat kernels, nutty oat flour, lots of malt, citrus, a little caramel and coriander. the aftertaste is long, full-bodied, slightly acidic, well-balanced and nicely rounds off all taste impressions."
Tripel Karmeliet,4.4,"Served in a tulip, golden in colour, with an abundant and creamy head of foam. Delicious and quite complex aroma of Belgian yeast, bread, cereals, banana, orange, floral... it is a beer that is enjoyed both through the nose and the mouth. Light body, soft, velvety texture, citrus tones, malt, cereals... slightly acidic, perfectly balanced, it evolves to sweeter tones both in the mouth and on the nose throughout the tasting. Excellent beer, a must try."
Tripel Karmeliet,4.4,"bottle from cheers liquor store, todmorden.  golden with thick creamy-frothy head.  fruity nose, more belgian wheat styling in taste.  has a carbonation notable in taste, which does hide its strength well."
Tripel Karmeliet,4.4,"the karmeliet tripel does not have an ingredients list in a language that i understand, so i can only guess sugar and spices. the smell suggests coriander and orange, but it is very nicely executed and not pungent. the head is medium-pored and lush with medium stability. the color is golden yellow and cloudy. on the first sip, it has a soapy mouthfeel with a dry overall impression. orange and coriander set the tone here and the beer aroma is unfortunately covered. carbonation is very intense and also disturbing for me. this means that the alcohol is well integrated. on the finish, the orange comes out even more strongly, which also sticks to the palate. a tripel that emphasizes the characteristics of the beer style so strongly that it can hardly be called a beer anymore. for me, one of the weakest tripels. 10-2020"
Tripel Karmeliet,4.4,"tap at nomad. 1 dollar! peppery banana touched aroma. deep yeast tone. soft, pillowy body. mineral faint hop balance. really mellow and creamy, the body makes it work as compared to brewpub us examples which fully miss that facet. really nice on tap, different experience."
Tripel Karmeliet,4.4,"on draft at the refuge in san mateo. clearly belgian, with orange peel notes. hazy. light and spicy.
head dissipates quickly.

---rated via beer buddy for iphone"
Tripel Karmeliet,4.4,"blonde pour with lemon hues. massive white foam head. visible sediments swirling. aroma of banana and lemon. hints of clove and candied fruits. good fruity flavor with moderate sourness. more banana. well-balanced, full-bodied and satisfying. the earthy grains give it a nice, signature taste. further sipping unveils robust coriander and orange peel notes, similar to a witbier. warming. the bottle states the recipe is from the 17th century which is amazing in itself. i wonder how much it has been tweaked to satisfy modern consumers. i m rating it slightly lower than the median average due to redundancy and over-saturation within this style. nevertheless, it s a solid tripel that will unquestionably quench your thirst."
Tripel Karmeliet,4.4,"very good superstrong wheat beer. tastes very good, very tasty liquid. not bad"
Tripel Karmeliet,4.4,"pours a very hazy dark golden with a not too big (especially per style), compact white head, which doesn't show much retention and most of all no lacing. smell is mostly a mix of sirupy/sugary sweetness and yeasty notes (dough), with a background of fruitiness (peach most prominent, lighter pear) and slight hints of spiciness. quite vivid, but not very refined. taste is worst. very strong sugary/sirupy sweetness upfront, a background of fruitiness (banana, peach, pear) and nothing else. very sweet in both taste and aftertaste, barely saved from cloyingness by alcohol attenuation. medium to dense body, medium or slightly above medium carbonation, possibly a bit lower than style average. aims for a softer mouthfeel than most tripels, feels ok at that but gets maybe a bit too sticky. overall still drinkable, but far from quality stuff."
Tripel Karmeliet,4.4,"750 ml bottle. golden colour, big head with good durability, fair lacing, strong carbonation. nose is yeast, grain, notes from green apple. flavour is medium sweet and bitter, dominant malty, yeast, banana, warming alcohol. perfect mouthfeel, long finish. pretty good!"
Tripel Karmeliet,4.4,"appearance: golden color, opalescent. white head, medium-high, made of medium and small bubbles, falls to the last layer, leaving spots on the glass. 
aroma: medium volatile, balanced. banana esters with a peach note at a medium level come out slightly in front. right behind them are medium peppery, slightly clove phenols boosted by earthy spicy hops and raw scythe, sharp wheat with a bread note. 
taste: the start is sweet esters, mainly banana with peach notes at a medium level, additionally strengthened by delicate bready sweetness. later, the sweetness of the esters and sodium is balanced by peppery, slightly clove-like phenols at a similar level and low, spicy, slightly earthy hops and the sharpness of wheat scythe. dry in the mouth, medium-low body, medium-high carbonation. bitterness is low, negligible, spicy. finish is dry with notes of maria and banana, wheat, pepper and roots."
Tripel Karmeliet,4.4,"clear yellow with great white head. smell of malt, yeast and ""rain on a summer day"". taste of malt, wheat, flowers, honey, banana, yeast. very smooth and with a nice aftertaste.
tasted with niels at home and bought in jura, france."
Tripel Karmeliet,4.4,"aroma is malts, floral notes, belgian yeasts, lots of fruits, like apples and oranges
beautiful clear colour with large lasting head
taste is very fruity. malts, barley, wheat, honey, yeasty notes. very fresh and refreshing
medium high carbonation with smooth mouthfeel
beautiful brew. very drinkable
tasted at home with family. thanks dad :ddd"
Tripel Karmeliet,4.4,"aroma very rich and mega intense: spices, oranges, raisins, some typical Belgian notes. sweet in taste, plus a whole range of fruits and herbal-spicy notes. bitterness delicate but pleasant. simply wonderful"
Tripel Karmeliet,4.4,"great belgie this. 

readily available now in the big uk supermarkets for  5 a wine bottles worth. great session any time of the year. 

i find this delightfully easy drinking yet complex. even in the premier belgian beer field this has a lot going on and time is needed. 

smell and taste are twinning. a soup of malt! yet cutting through this are some clean floral hops. bitterness takes over at the right moment. then finishing with bananas on the bbq, honey, mint, fresh soaked aniseed, butter, lemon. 

it's so warming yet so refreshing. the carbonation is really dialled up which encourages sipping. not a bad thing for this beer. 

cracking."
Tripel Karmeliet,4.4,"golden pour with a hint of haze - big white head. aromas of grain/oats, some caramel and spices - similar for the tase.

quite nice, but could have stronger flavours for a tripel."
Tripel Karmeliet,4.4,"draught at belgobar. clear dark golden with lasting laces. spicy and peppery aroma. taste of belgian yeast, pepper and grapefruit."
Tripel Karmeliet,4.4,"golden, opalescent. no persistence and the foam is dominated by coriander in the aroma. in the taste salty, coriander. low bitterness. medium fullness, medium carbonation."
Tripel Karmeliet,4.4,"aroma of corriander, malt, yeast. taste of corriander, spice, malt, banana, candy. pretty good."
Tripel Karmeliet,4.4,"bottle at fergies. slightly hazy honey gold pour. big carbonation. huge fluffy head. modestly grand with a complex profile. toasted oats and light caramel toffee. belgian florals. clove. lavender. pepper. some mild bittering hops in the middle. faint notes of straw, leather, and tobacco. feels like a lighter well-carbonated version of a richer quad. very well balanced. quietly substantial but easy drinking."
Tripel Karmeliet,4.4,"beer with gold color, clear to fuzzy aspect, medium bitterness, average carbonized, good volume of foam on top (bought a 33 cl bottle beer at ""carrefour"", antwerpen, be #1296)(#31 be)(#4 east flanders)."
Tripel Karmeliet,4.4,"tall, white head from a very gentle, drizzle down the side pour. audible fizziness as i pour, almost like a soft drink. very good retention leaving sticky lacing (and a nicely laced empty chalice). slightly hazy golden body, heavily carbonated.

the aroma is not too strong, but sweet. bubblegum, and a bit of banana.

the flavor brings the tastes promised by the aroma, sweet bubblegum and banana. the middle has very slight bittering, which does not last into the finish. behind the already mentioned flavors is a lightly tart fruitiness, perhaps pear (hard to tell) along with a semi-sweet component - perhaps even vanilla - and floral. the finish is creamy and smooth, with an aftertaste of smoothness, maybe from the soft carbonation that is hard for me to describe, spreading out on the tongue. this aftertaste is exquisite!

the mouth feel is quite smooth (yeah, i keep using that word), with a gentle carbonation on my tongue. moderate body.

karmeliet is malty, smooth, and yet heavily carbonated with a huge creamy head, not very (if at all) spicy, several sweet components to the flavor without ever entering cloying territory and finishing only semi-sweet. the feel of the aftertaste is, as i stated above, exquisite. wow!

an excellent tripel!"
Tripel Karmeliet,4.4,fruity flavors are well blended together.  very complex flavors.  caramel with some toffee.  rich all around. well done!
Tripel Karmeliet,4.4,"classic belgium palate, and less subtle than others. with some tripels you could miss the complexity if you drink too quick, but the complexity of this one carries on like a tired toddler long after you have taken the sip"
